epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,2180.76,1.16207,1.71272,1.0145,1.06916,0.87901,0.825,0.87458,0.66903,0.88108,0.81497,0.8751,0.60452,1.03926,1.48205,0.93525,1.02113,0.007129,0.007129,0.007129
31,2253.91,1.15043,1.70533,0.96469,1.05471,0.86414,0.8375,0.86771,0.66273,0.8795,0.82112,0.86413,0.58187,1.01246,1.45798,0.88967,0.99666,0.00703,0.00703,0.00703
32,2327.32,1.13744,1.67522,0.93449,1.05299,0.8337,0.81464,0.86547,0.66108,0.82858,0.80964,0.85788,0.58441,0.99732,1.48299,0.92818,1.0028,0.006931,0.006931,0.006931
33,2400.49,1.10417,1.6628,0.93012,1.03891,0.82375,0.855,0.88164,0.65961,0.85083,0.82,0.88129,0.59514,1.03492,1.49783,0.90125,1.01166,0.006832,0.006832,0.006832
34,2472.72,1.10327,1.59237,0.89071,1.03321,0.82653,0.83384,0.85697,0.66539,0.85343,0.81,0.86185,0.58801,0.95854,1.41249,0.91964,0.98815,0.006733,0.006733,0.006733
35,2545.35,1.09214,1.59804,0.88656,1.03427,0.86513,0.84996,0.88585,0.68723,0.85557,0.8475,0.88332,0.59628,1.01034,1.53186,0.83213,1.01764,0.006634,0.006634,0.006634
36,2618.22,1.09295,1.60838,0.91045,1.02175,0.85462,0.84,0.8808,0.67885,0.84437,0.8325,0.88095,0.59333,0.9848,1.48075,0.87939,0.99889,0.006535,0.006535,0.006535
37,2690.93,1.05654,1.51648,0.89909,1.01488,0.86221,0.86039,0.89571,0.69706,0.86675,0.86184,0.89801,0.63038,0.9745,1.50611,0.84073,1.00685,0.006436,0.006436,0.006436
38,2763.17,1.10698,1.60422,0.8817,1.03145,0.86399,0.8425,0.89846,0.69673,0.86785,0.8375,0.8976,0.62747,1.01807,1.48096,0.77016,1.02806,0.006337,0.006337,0.006337
39,2835.42,1.08448,1.60416,0.90104,1.03092,0.89635,0.8525,0.90396,0.70184,0.89893,0.84493,0.90346,0.62699,1.00278,1.46175,0.78102,1.0131,0.006238,0.006238,0.006238
40,2908.65,1.10309,1.64608,0.88472,1.03289,0.85656,0.8659,0.89736,0.69489,0.8565,0.86544,0.90717,0.61085,0.97429,1.39228,0.84049,0.99352,0.006139,0.006139,0.006139
41,2981.95,1.05463,1.55086,0.84154,1.02276,0.88474,0.84439,0.9008,0.69691,0.8875,0.8425,0.9016,0.61809,0.97193,1.38186,0.77289,0.99606,0.00604,0.00604,0.00604
42,3055.1,1.04371,1.5324,0.83086,1.01107,0.88675,0.87,0.91687,0.71539,0.87856,0.8625,0.91093,0.65468,0.96834,1.35448,0.78703,0.9974,0.005941,0.005941,0.005941
43,3127.81,1.07569,1.56783,0.85613,1.02544,0.85764,0.8575,0.8986,0.70001,0.8587,0.86601,0.90244,0.63033,0.98165,1.43053,0.78458,1.00424,0.005842,0.005842,0.005842
44,3200.44,1.04743,1.53885,0.84153,1.00682,0.89047,0.875,0.91395,0.71211,0.89405,0.8675,0.9135,0.6273,0.93042,1.33292,0.79624,0.97809,0.005743,0.005743,0.005743
45,3273.96,1.05451,1.5355,0.85275,1.02041,0.88378,0.87,0.91057,0.71235,0.876,0.8625,0.90558,0.6394,0.95165,1.39861,0.80066,0.99904,0.005644,0.005644,0.005644
46,3346.8,1.04885,1.50967,0.82645,1.01693,0.90269,0.88123,0.91338,0.72687,0.90269,0.88123,0.91231,0.64509,0.91644,1.28486,0.76534,0.96558,0.005545,0.005545,0.005545
47,3419.12,1.04298,1.51255,0.83301,1.00648,0.90459,0.865,0.91943,0.73349,0.91377,0.8675,0.91777,0.64863,0.91843,1.30569,0.75957,0.97014,0.005446,0.005446,0.005446
48,3491.55,1.01146,1.4338,0.80309,0.99688,0.90156,0.8725,0.91874,0.73418,0.89863,0.87,0.91853,0.66384,0.92928,1.34992,0.72932,0.98883,0.005347,0.005347,0.005347
49,3564.6,0.99359,1.44534,0.77034,0.99773,0.85678,0.88239,0.90598,0.73853,0.85252,0.88,0.90557,0.64495,0.89176,1.32942,0.81042,0.96552,0.005248,0.005248,0.005248
50,3637.46,0.99114,1.45076,0.76725,0.98399,0.91258,0.8775,0.92207,0.7283,0.90698,0.8725,0.91773,0.65943,0.93675,1.35285,0.72724,0.99553,0.005149,0.005149,0.005149
51,3710.41,0.99564,1.43385,0.77322,0.99102,0.89571,0.88036,0.91513,0.72418,0.89063,0.87536,0.9107,0.64465,0.8961,1.29698,0.76727,0.97529,0.00505,0.00505,0.00505
52,3783.69,1.01276,1.49866,0.78939,1.00322,0.88013,0.8775,0.923,0.74044,0.87261,0.87,0.91787,0.6611,0.85428,1.24982,0.79477,0.95344,0.004951,0.004951,0.004951
53,3858.07,0.99969,1.39547,0.76595,0.99482,0.89627,0.8775,0.91682,0.73789,0.88912,0.86205,0.91167,0.64975,0.90581,1.39906,0.77527,0.97461,0.004852,0.004852,0.004852
54,3931.88,0.98062,1.38484,0.77728,0.9828,0.90127,0.8875,0.91674,0.74047,0.88403,0.895,0.90977,0.66617,0.94097,1.40337,0.67336,0.99399,0.004753,0.004753,0.004753
55,4005.2,0.98507,1.42522,0.77366,0.97865,0.91341,0.8725,0.92338,0.74116,0.91719,0.85833,0.91474,0.65934,0.92416,1.34549,0.68235,0.98682,0.004654,0.004654,0.004654
56,4078.04,0.95916,1.42821,0.73421,0.96497,0.87562,0.9025,0.92321,0.73879,0.89939,0.875,0.91753,0.66089,0.95175,1.34118,0.70198,1.00138,0.004555,0.004555,0.004555
57,4155.54,0.9612,1.39645,0.73447,0.97023,0.9189,0.8775,0.92542,0.74408,0.91369,0.87335,0.92234,0.66603,0.89281,1.34546,0.71698,0.96685,0.004456,0.004456,0.004456
58,4228.57,0.94764,1.40259,0.73117,0.97326,0.9225,0.9,0.9327,0.75565,0.91834,0.895,0.93146,0.67897,0.87747,1.24791,0.71494,0.96369,0.004357,0.004357,0.004357
59,4301.6,1.00465,1.45416,0.78894,0.99642,0.91034,0.8925,0.93285,0.75777,0.90524,0.8875,0.92879,0.66663,0.8693,1.29489,0.71443,0.96118,0.004258,0.004258,0.004258
60,4374.94,0.95527,1.35012,0.72001,0.97954,0.93246,0.89734,0.93612,0.75909,0.92466,0.88984,0.9309,0.65956,0.84827,1.22374,0.68893,0.94589,0.004159,0.004159,0.004159
61,4448.13,0.95121,1.44674,0.71243,0.97554,0.90242,0.90167,0.93156,0.76441,0.89746,0.89711,0.92814,0.68758,0.83314,1.21194,0.69791,0.938,0.00406,0.00406,0.00406
62,4521.4,0.94842,1.39463,0.72583,0.98252,0.90068,0.9,0.93879,0.76947,0.90119,0.9025,0.94075,0.69345,0.87493,1.29847,0.70511,0.96943,0.003961,0.003961,0.003961
63,4593.68,0.94724,1.40446,0.73564,0.97559,0.93207,0.89183,0.94055,0.76215,0.92684,0.88683,0.93595,0.68657,0.91092,1.2968,0.64537,0.99301,0.003862,0.003862,0.003862
64,4665.96,0.92736,1.37649,0.68797,0.95968,0.89946,0.925,0.93975,0.76195,0.89619,0.90647,0.93462,0.66562,0.90203,1.3174,0.63175,0.98487,0.003763,0.003763,0.003763
65,4738.68,0.91746,1.3313,0.68375,0.95593,0.91558,0.9,0.9378,0.772,0.9105,0.895,0.93236,0.68426,0.85791,1.29648,0.64577,0.97156,0.003664,0.003664,0.003664
66,4811.51,0.93568,1.36358,0.71675,0.97351,0.92735,0.8775,0.94485,0.77654,0.92471,0.875,0.93856,0.68055,0.86011,1.24593,0.63301,0.95643,0.003565,0.003565,0.003565
67,4883.55,0.92852,1.33686,0.70737,0.96718,0.91419,0.90551,0.94142,0.77422,0.91419,0.90551,0.93671,0.6811,0.86711,1.2471,0.66546,0.96894,0.003466,0.003466,0.003466
68,4955.35,0.90341,1.33957,0.69612,0.96257,0.9124,0.895,0.94001,0.7741,0.90985,0.8925,0.93605,0.6895,0.8376,1.28954,0.68542,0.95098,0.003367,0.003367,0.003367
69,5028.67,0.92031,1.32906,0.69612,0.96539,0.92133,0.9075,0.93557,0.77596,0.91626,0.9025,0.93413,0.70781,0.85409,1.26546,0.65675,0.9496,0.003268,0.003268,0.003268
