epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,6864,1.02923,1.52358,0.81023,1.02302,0.89766,0.8775,0.91506,0.70981,0.89481,0.875,0.9107,0.60948,0.85483,1.27109,0.67921,0.92772,0.005545,0.005545,0.005545
47,7001.27,0.99837,1.46284,0.80839,1.00844,0.91716,0.8675,0.91891,0.71265,0.91452,0.865,0.91489,0.61351,0.84258,1.32999,0.65061,0.91789,0.005446,0.005446,0.005446
48,7138.65,0.9662,1.42762,0.75687,0.99032,0.8931,0.88,0.91825,0.70965,0.89564,0.8825,0.91668,0.61928,0.86029,1.30923,0.63694,0.929,0.005347,0.005347,0.005347
49,7276.2,0.98228,1.39459,0.74381,0.99801,0.90343,0.895,0.92746,0.71405,0.89634,0.8875,0.9194,0.6072,0.83543,1.30984,0.61076,0.93295,0.005248,0.005248,0.005248
50,7413.44,0.96415,1.3987,0.74533,0.99398,0.90953,0.895,0.92892,0.73028,0.90295,0.8875,0.92429,0.62239,0.82219,1.25277,0.6223,0.91544,0.005149,0.005149,0.005149
51,7576.41,0.97373,1.40034,0.75031,1.00985,0.87061,0.90838,0.91548,0.72134,0.87417,0.8975,0.91003,0.63004,0.84083,1.30391,0.64541,0.92572,0.00505,0.00505,0.00505
52,7753.59,0.98223,1.46593,0.80219,1.01433,0.8922,0.88971,0.92196,0.72068,0.88463,0.88176,0.90936,0.63253,0.85736,1.24316,0.63675,0.92551,0.004951,0.004951,0.004951
53,7892.03,0.96117,1.37718,0.73076,0.9795,0.91179,0.90441,0.93941,0.74422,0.91007,0.9,0.93364,0.64845,0.81706,1.22325,0.58214,0.91073,0.004852,0.004852,0.004852
54,8032.2,0.94117,1.36472,0.71275,0.98931,0.91142,0.89,0.93488,0.72979,0.91345,0.8925,0.93452,0.64568,0.846,1.27229,0.61077,0.92319,0.004753,0.004753,0.004753
55,8170.42,0.9421,1.40686,0.7366,0.98992,0.90348,0.9025,0.9352,0.73044,0.90348,0.9025,0.92885,0.63395,0.82003,1.23824,0.60598,0.91418,0.004654,0.004654,0.004654
56,8307.94,0.95373,1.40801,0.74686,0.99971,0.91916,0.89,0.93032,0.74147,0.91141,0.8825,0.92204,0.63256,0.78808,1.18718,0.60958,0.89478,0.004555,0.004555,0.004555
57,8457.89,0.92088,1.31042,0.68206,0.9693,0.9162,0.8875,0.92666,0.73142,0.90725,0.88031,0.91875,0.6307,0.8199,1.24329,0.60243,0.91447,0.004456,0.004456,0.004456
58,8596.11,0.90563,1.31771,0.68069,0.97195,0.90209,0.89827,0.93191,0.74216,0.91068,0.89218,0.92419,0.64558,0.78332,1.22894,0.57673,0.90587,0.004357,0.004357,0.004357
59,8733.79,0.93785,1.31155,0.71777,0.97096,0.90883,0.91,0.93571,0.74374,0.90883,0.91,0.93085,0.64392,0.78034,1.23554,0.5694,0.90057,0.004258,0.004258,0.004258
60,8871.93,0.92523,1.34573,0.70136,0.97348,0.93537,0.86832,0.93883,0.74006,0.92826,0.865,0.92551,0.63139,0.77029,1.22271,0.57746,0.89983,0.004159,0.004159,0.004159
61,9008.92,0.9046,1.34281,0.68603,0.97014,0.90101,0.91018,0.94199,0.7423,0.90107,0.91084,0.93609,0.64177,0.76506,1.19489,0.55637,0.89784,0.00406,0.00406,0.00406
62,9146.98,0.92143,1.35869,0.68385,0.9772,0.91575,0.91,0.94507,0.75953,0.91324,0.9075,0.93644,0.65542,0.7699,1.22893,0.56305,0.90556,0.003961,0.003961,0.003961
63,9284.72,0.88837,1.30535,0.69382,0.9655,0.92512,0.91,0.93589,0.75077,0.91749,0.9025,0.92899,0.66484,0.77168,1.21673,0.56889,0.89981,0.003862,0.003862,0.003862
64,9422.5,0.88224,1.30519,0.66544,0.97134,0.87277,0.92,0.93851,0.75546,0.8704,0.9175,0.93287,0.64787,0.75468,1.20608,0.55781,0.8917,0.003763,0.003763,0.003763
65,9559.68,0.8532,1.2395,0.6392,0.95034,0.8986,0.91,0.92812,0.74861,0.90107,0.9125,0.92855,0.66992,0.77492,1.2253,0.54215,0.9055,0.003664,0.003664,0.003664
66,9759.72,0.89332,1.28082,0.65897,0.95051,0.91755,0.91809,0.93757,0.76544,0.92004,0.92055,0.93613,0.68402,0.75836,1.17776,0.54179,0.89377,0.003565,0.003565,0.003565
67,9948.52,0.85817,1.2775,0.64102,0.93832,0.93583,0.91143,0.94102,0.75234,0.92877,0.9075,0.93329,0.64257,0.76491,1.15559,0.55302,0.89603,0.003466,0.003466,0.003466
68,10085.7,0.85574,1.23811,0.64652,0.94513,0.92079,0.91,0.94737,0.76553,0.92644,0.88158,0.92969,0.65021,0.75688,1.19491,0.52932,0.89572,0.003367,0.003367,0.003367
69,10222.9,0.83104,1.22055,0.62909,0.94764,0.91495,0.9225,0.94448,0.77245,0.91346,0.9075,0.93346,0.65281,0.7391,1.22556,0.52767,0.90169,0.003268,0.003268,0.003268
70,10360,0.85262,1.23745,0.60302,0.94978,0.91424,0.9075,0.93909,0.76823,0.91772,0.8875,0.93268,0.68017,0.75175,1.21294,0.52768,0.90429,0.003169,0.003169,0.003169
71,10497.2,0.85763,1.20624,0.61963,0.9438,0.93198,0.915,0.94972,0.77415,0.93097,0.8975,0.94249,0.68043,0.74419,1.16122,0.5258,0.89247,0.00307,0.00307,0.00307
72,10659.1,0.8593,1.22828,0.62992,0.95432,0.92327,0.91,0.94162,0.77148,0.94661,0.88657,0.93836,0.67634,0.75436,1.17417,0.52978,0.89021,0.002971,0.002971,0.002971
73,10796.6,0.85793,1.28099,0.62242,0.94293,0.93321,0.90816,0.94517,0.77455,0.92085,0.895,0.93296,0.66545,0.73548,1.16328,0.51543,0.89946,0.002872,0.002872,0.002872
74,10934,0.8357,1.17289,0.57872,0.94102,0.92189,0.9275,0.95034,0.76869,0.91663,0.9225,0.9435,0.66502,0.73531,1.17089,0.51201,0.89094,0.002773,0.002773,0.002773
75,11072.7,0.82932,1.18014,0.57981,0.94364,0.9451,0.9025,0.93878,0.7746,0.93725,0.895,0.93005,0.66619,0.73723,1.16894,0.4985,0.90233,0.002674,0.002674,0.002674
76,11210.6,0.81267,1.16076,0.58483,0.93888,0.93923,0.9025,0.94452,0.78223,0.93383,0.8975,0.9338,0.68051,0.73235,1.17422,0.51418,0.90184,0.002575,0.002575,0.002575
77,11348.1,0.79923,1.17162,0.57594,0.92709,0.92735,0.92545,0.94032,0.77766,0.92234,0.92045,0.93127,0.68036,0.72273,1.19751,0.49483,0.8952,0.002476,0.002476,0.002476
78,11485.4,0.80244,1.16244,0.57385,0.93381,0.93,0.92994,0.94388,0.78118,0.9224,0.9225,0.93512,0.68708,0.72161,1.15281,0.48459,0.89365,0.002377,0.002377,0.002377
79,11622.9,0.81651,1.17273,0.59634,0.9277,0.94352,0.91878,0.94057,0.78459,0.94021,0.915,0.9327,0.68028,0.69986,1.16118,0.48604,0.88861,0.002278,0.002278,0.002278
80,11760.7,0.80077,1.12533,0.56843,0.93222,0.91903,0.92,0.94096,0.77398,0.91653,0.9175,0.93664,0.68424,0.73004,1.13896,0.4966,0.89711,0.002179,0.002179,0.002179
81,11897.7,0.78372,1.14984,0.56805,0.93081,0.92643,0.91297,0.94609,0.79179,0.922,0.905,0.94002,0.68559,0.69225,1.13946,0.48562,0.89533,0.00208,0.00208,0.00208
82,12035.4,0.80077,1.14274,0.55208,0.9279,0.93175,0.92157,0.93931,0.7879,0.92161,0.91114,0.93367,0.68761,0.71548,1.13536,0.50633,0.89801,0.001981,0.001981,0.001981
83,12173.2,0.76742,1.11361,0.5329,0.91218,0.9355,0.915,0.94456,0.78913,0.94096,0.8975,0.93605,0.6942,0.69904,1.09144,0.49238,0.88553,0.001882,0.001882,0.001882
84,12311.7,0.77462,1.14885,0.54429,0.91889,0.93937,0.9125,0.94536,0.79544,0.93044,0.91,0.93588,0.68847,0.69605,1.1618,0.47823,0.89207,0.001783,0.001783,0.001783
85,12450.3,0.78858,1.10982,0.57491,0.9243,0.94304,0.91062,0.95068,0.80047,0.93269,0.90073,0.93788,0.69083,0.68317,1.10905,0.49035,0.88307,0.001684,0.001684,0.001684
86,12588.5,0.76894,1.13236,0.54621,0.92811,0.93975,0.89679,0.94099,0.78926,0.93717,0.8925,0.93281,0.69308,0.6896,1.15757,0.49059,0.89127,0.001585,0.001585,0.001585
87,12726.5,0.7558,1.08248,0.51917,0.91528,0.94739,0.90036,0.94523,0.7931,0.9395,0.89286,0.93568,0.67219,0.6837,1.13449,0.48461,0.89101,0.001486,0.001486,0.001486
88,12865,0.7546,1.0973,0.53977,0.91359,0.92673,0.9125,0.94164,0.79789,0.92331,0.90294,0.93232,0.6883,0.67819,1.15505,0.46839,0.88814,0.001387,0.001387,0.001387
89,13003.1,0.77529,1.12254,0.54221,0.91925,0.92515,0.9325,0.94847,0.80057,0.94442,0.89202,0.94051,0.686,0.67431,1.10338,0.46515,0.88321,0.001288,0.001288,0.001288
90,13140.4,0.75783,1.04534,0.52794,0.91496,0.91947,0.94194,0.9498,0.80599,0.93428,0.9,0.94193,0.6918,0.67301,1.11311,0.46723,0.88185,0.001189,0.001189,0.001189
91,13304.3,0.65508,0.9411,0.42929,0.87308,0.94535,0.90824,0.94318,0.79911,0.93755,0.90074,0.93604,0.68371,0.68174,1.16148,0.47735,0.89073,0.00109,0.00109,0.00109
92,13442.7,0.65778,0.96369,0.43543,0.88452,0.93448,0.92708,0.94709,0.79798,0.93506,0.89988,0.93581,0.6869,0.67695,1.12677,0.46993,0.89162,0.000991,0.000991,0.000991
93,13580.3,0.64381,0.88724,0.42245,0.87429,0.94113,0.9075,0.93959,0.79456,0.94104,0.9,0.9356,0.69184,0.68004,1.18415,0.47375,0.88804,0.000892,0.000892,0.000892
94,13717.4,0.63964,0.91413,0.40749,0.87285,0.93876,0.9175,0.95035,0.80677,0.9497,0.8969,0.94112,0.70443,0.66286,1.13262,0.45283,0.88589,0.000793,0.000793,0.000793
95,13856.3,0.63512,0.90836,0.40688,0.87056,0.95799,0.9122,0.9506,0.80961,0.95268,0.90606,0.93748,0.70145,0.65801,1.13719,0.43844,0.88344,0.000694,0.000694,0.000694
96,13993.7,0.63195,0.89128,0.39445,0.86664,0.93257,0.9325,0.95027,0.80866,0.9453,0.90732,0.93872,0.70664,0.6683,1.17013,0.44801,0.8862,0.000595,0.000595,0.000595
97,14132.1,0.62211,0.88634,0.39301,0.85498,0.94141,0.92395,0.95142,0.81373,0.93576,0.9125,0.94045,0.70012,0.65652,1.1507,0.4442,0.88552,0.000496,0.000496,0.000496
98,14270.2,0.60619,0.88227,0.39094,0.85545,0.94156,0.92638,0.9544,0.8158,0.94133,0.915,0.94586,0.71042,0.6624,1.1312,0.44502,0.88534,0.000397,0.000397,0.000397
99,14408.5,0.61565,0.86375,0.38191,0.86194,0.93533,0.9375,0.95513,0.81834,0.9268,0.91795,0.94338,0.70225,0.64989,1.13808,0.42699,0.88396,0.000298,0.000298,0.000298
100,14557.9,0.58904,0.85647,0.36989,0.85476,0.93669,0.94,0.95465,0.82063,0.93594,0.91311,0.94198,0.70583,0.64713,1.13894,0.42299,0.88376,0.000199,0.000199,0.000199
