epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,3232.92,0.53566,0.76844,1.01434,0.61184,0.77159,0.72273,0.76704,0.57282,0.78129,0.73182,0.77498,0.51218,0.86291,1.44192,2.12098,0.79607,0.000685052,0.000685052,0.000685052
89,3265.13,0.54278,0.81984,1.06367,0.60969,0.77279,0.73182,0.77764,0.57216,0.78801,0.74545,0.79248,0.51064,0.89454,1.41734,2.09717,0.81904,0.000658003,0.000658003,0.000658003
90,3298.06,0.52575,0.75023,0.99037,0.59903,0.81483,0.66006,0.76735,0.57186,0.83279,0.69545,0.78224,0.5176,0.8846,1.39535,2.07349,0.80687,0.000633018,0.000633018,0.000633018
91,3366.29,0.49751,0.73538,0.89266,0.59304,0.81019,0.64545,0.75646,0.55567,0.8159,0.65,0.76552,0.49992,0.90778,1.46123,2.1815,0.82563,0.000610123,0.000610123,0.000610123
92,3399.05,0.5072,0.74012,0.93154,0.59217,0.82275,0.67727,0.77071,0.56034,0.82871,0.68175,0.77964,0.51298,0.89982,1.45818,2.05484,0.83696,0.000589339,0.000589339,0.000589339
93,3427.83,0.4899,0.72738,0.89977,0.59682,0.72727,0.76364,0.77673,0.57517,0.8048,0.69339,0.78609,0.51206,0.91128,1.49304,2.05909,0.82932,0.000570688,0.000570688,0.000570688
94,3456.3,0.49505,0.72317,0.92119,0.59278,0.82161,0.65455,0.7602,0.56539,0.83302,0.66364,0.76593,0.50863,0.87833,1.48028,2.06247,0.79825,0.000554187,0.000554187,0.000554187
95,3484.58,0.47093,0.68099,0.84995,0.57969,0.77212,0.70846,0.7648,0.57129,0.7879,0.7092,0.77564,0.49736,0.89465,1.54624,2.08175,0.81741,0.000539854,0.000539854,0.000539854
96,3512.2,0.47653,0.70866,0.86267,0.58754,0.74689,0.70909,0.75852,0.56675,0.766,0.69932,0.76909,0.50198,0.9145,1.53995,2.1799,0.82199,0.000527701,0.000527701,0.000527701
97,3540.41,0.47831,0.7063,0.84007,0.58289,0.77026,0.71818,0.76623,0.57979,0.79414,0.73182,0.78288,0.52065,0.89453,1.55032,2.15363,0.81708,0.000517742,0.000517742,0.000517742
98,3568.05,0.46752,0.69073,0.84957,0.58661,0.74661,0.75,0.78307,0.58678,0.75566,0.75909,0.79571,0.51917,0.8708,1.5012,2.14845,0.81288,0.000509986,0.000509986,0.000509986
99,3596.64,0.46131,0.67729,0.85778,0.58475,0.82249,0.67727,0.77475,0.57874,0.83353,0.68636,0.78338,0.51678,0.8828,1.50171,2.14285,0.81214,0.00050444,0.00050444,0.00050444
100,3624.53,0.46706,0.65941,0.83896,0.58088,0.79314,0.70909,0.78138,0.58719,0.80331,0.71818,0.7884,0.52132,0.8747,1.5685,2.04012,0.81704,0.00050111,0.00050111,0.00050111
