epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
30,3425.46,1.08252,1.51109,0.94601,1.02358,0.84655,0.76781,0.86437,0.59028,0.84106,0.76375,0.85116,0.53023,1.06758,1.56886,0.89353,1.04464,0.008086,0.008086,0.008086
31,3570.46,1.10466,1.53185,0.93052,1.03054,0.86763,0.80412,0.89066,0.60266,0.8803,0.7732,0.87277,0.52567,1.06659,1.57152,0.88549,1.04505,0.00802,0.00802,0.00802
32,3658.85,1.09331,1.55754,0.90676,1.02767,0.78249,0.81959,0.82583,0.5688,0.78277,0.81959,0.81753,0.51638,1.08061,1.6158,0.95127,1.04903,0.007954,0.007954,0.007954
33,3746.31,1.08658,1.47151,0.90844,1.02427,0.86338,0.75773,0.85325,0.57395,0.86338,0.75773,0.84356,0.4888,1.09705,1.70452,0.94273,1.04128,0.007888,0.007888,0.007888
34,3858.96,1.13343,1.50491,0.94539,1.03778,0.85424,0.78546,0.85301,0.56935,0.84864,0.7803,0.83759,0.51965,1.10028,1.63044,0.91569,1.03238,0.007822,0.007822,0.007822
35,4005.09,1.11307,1.53516,0.94128,1.04445,0.82965,0.80412,0.86062,0.60973,0.82539,0.79381,0.84859,0.54096,1.05794,1.57422,0.84686,1.03425,0.007756,0.007756,0.007756
36,4110.99,1.05344,1.49127,0.87771,1.00265,0.85497,0.75969,0.86493,0.60073,0.84977,0.75808,0.85813,0.53605,1.07959,1.64524,0.91366,1.01873,0.00769,0.00769,0.00769
37,4198.4,1.07045,1.53664,0.91119,1.02369,0.86215,0.77373,0.86252,0.60691,0.82662,0.79897,0.87199,0.52937,1.03795,1.61843,0.87601,1.02913,0.007624,0.007624,0.007624
38,4285.69,1.03105,1.39814,0.85223,1.00121,0.87954,0.75276,0.8469,0.59331,0.86607,0.76669,0.83701,0.52797,1.06799,1.5928,0.89054,1.02277,0.007558,0.007558,0.007558
39,4388.64,1.04334,1.36813,0.84543,1.02269,0.86928,0.82474,0.87684,0.62,0.85842,0.81443,0.86923,0.54383,1.02203,1.56781,0.82804,1.01531,0.007492,0.007492,0.007492
40,4476.73,1.05017,1.39878,0.84147,1.00978,0.85888,0.8299,0.86897,0.60879,0.85888,0.8299,0.8702,0.54177,1.04984,1.63985,0.85703,1.01755,0.007426,0.007426,0.007426
41,4564.02,1.02144,1.506,0.88079,1.00944,0.84648,0.8299,0.86911,0.60996,0.84122,0.82474,0.85955,0.53792,1.06203,1.62097,0.82235,1.04896,0.00736,0.00736,0.00736
42,4677.17,0.99763,1.41484,0.82634,0.9875,0.8436,0.8299,0.89956,0.6232,0.91136,0.77835,0.89849,0.54704,1.02667,1.54962,0.78459,1.02434,0.007294,0.007294,0.007294
43,4829.2,1.04322,1.49031,0.86583,1.00171,0.88938,0.78743,0.88493,0.63212,0.88356,0.78227,0.87604,0.5446,0.9998,1.52163,0.81382,1.00386,0.007228,0.007228,0.007228
44,4924.01,0.983,1.39846,0.8108,0.99412,0.84066,0.81443,0.86031,0.60575,0.84261,0.81959,0.86643,0.53374,1.05934,1.64128,0.83847,1.03375,0.007162,0.007162,0.007162
45,5037.67,1.01271,1.38655,0.80746,0.99908,0.89177,0.78351,0.87603,0.60602,0.89177,0.78351,0.86893,0.5201,1.04062,1.63666,0.81776,1.01549,0.007096,0.007096,0.007096
46,5176.56,0.9896,1.40005,0.79985,0.98484,0.81899,0.81959,0.87156,0.60468,0.81784,0.81001,0.8634,0.52245,1.0564,1.64142,0.81822,1.01524,0.00703,0.00703,0.00703
47,5294.87,0.99988,1.41559,0.80043,1.00578,0.76166,0.87305,0.86561,0.6195,0.74262,0.87629,0.85889,0.54001,1.01038,1.60182,0.78825,1.0018,0.006964,0.006964,0.006964
48,5383.1,1.01664,1.3778,0.80185,1.00819,0.88108,0.77835,0.87653,0.62119,0.8933,0.77677,0.87196,0.52691,1.00834,1.58918,0.82878,1.0085,0.006898,0.006898,0.006898
49,5470.74,1.00327,1.30686,0.78908,1.0126,0.87842,0.79897,0.88169,0.62032,0.87842,0.79897,0.86743,0.55211,1.03351,1.53571,0.85466,1.03388,0.006832,0.006832,0.006832
50,5558.27,0.99505,1.39543,0.77695,1.00002,0.80586,0.83447,0.84989,0.59664,0.8058,0.83415,0.84443,0.52375,1.018,1.63471,0.81659,1.02514,0.006766,0.006766,0.006766
51,5645.95,1.00948,1.34592,0.79211,0.99242,0.83847,0.82947,0.87882,0.59939,0.84064,0.81443,0.87223,0.53169,1.00617,1.62101,0.80356,1.0056,0.0067,0.0067,0.0067
52,5734.54,0.97143,1.33838,0.78401,0.98049,0.87985,0.80928,0.88844,0.60832,0.87985,0.80928,0.88743,0.54728,1.02684,1.51604,0.7526,1.00194,0.006634,0.006634,0.006634
53,5821.85,0.96996,1.31493,0.75961,0.96454,0.88686,0.78866,0.87592,0.61182,0.89612,0.78866,0.87393,0.53397,1.04042,1.52961,0.8371,1.02104,0.006568,0.006568,0.006568
54,5910.35,0.96657,1.35707,0.76345,0.97524,0.86063,0.8594,0.89915,0.62371,0.8632,0.84565,0.89805,0.55174,1.0053,1.59166,0.76839,1.01106,0.006502,0.006502,0.006502
55,5998.18,0.96527,1.35722,0.75944,0.97954,0.85321,0.83894,0.89013,0.62335,0.83843,0.84021,0.88425,0.56126,1.00565,1.60313,0.76279,1.00487,0.006436,0.006436,0.006436
56,6086.52,0.94434,1.29799,0.75195,0.9727,0.85827,0.8428,0.89494,0.62701,0.83567,0.83883,0.8857,0.53744,0.98637,1.62037,0.77313,1.00363,0.00637,0.00637,0.00637
57,6173.91,0.91787,1.29718,0.71005,0.9587,0.81787,0.84021,0.89321,0.63572,0.8031,0.82474,0.87317,0.54755,0.97745,1.61175,0.77573,1.00063,0.006304,0.006304,0.006304
58,6261.8,0.96115,1.30669,0.73028,0.98409,0.89178,0.8071,0.88228,0.63592,0.89178,0.8071,0.87793,0.57171,0.98414,1.56488,0.77841,1.00517,0.006238,0.006238,0.006238
59,6370.04,0.93638,1.29698,0.71481,0.96504,0.88603,0.81443,0.887,0.6125,0.87837,0.78172,0.86094,0.53758,1.0221,1.55508,0.78434,1.01046,0.006172,0.006172,0.006172
60,6492.46,0.95761,1.26652,0.70718,0.9833,0.94891,0.80412,0.89666,0.65132,0.93699,0.80928,0.89264,0.55931,0.95592,1.55443,0.71653,0.9942,0.006106,0.006106,0.006106
