epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,124.804,1.4431,2.02452,1.8799,1.13709,0.57214,0.55838,0.53812,0.35117,0.55519,0.56345,0.54335,0.32375,1.36134,2.04865,2.11271,1.18742,0.008812,0.008812,0.008812
14,134.589,1.39647,1.89335,1.67607,1.12716,0.60736,0.50254,0.58164,0.389,0.62577,0.51777,0.59578,0.40545,1.42647,2.01829,2.10373,1.18858,0.008713,0.008713,0.008713
15,144.104,1.4019,1.72968,1.75417,1.12883,0.53763,0.50761,0.51027,0.33914,0.57345,0.51777,0.52814,0.33624,1.37392,2.00376,2.15557,1.18647,0.008614,0.008614,0.008614
16,153.879,1.40833,1.88394,1.73442,1.15182,0.63588,0.48223,0.57556,0.3753,0.66803,0.48012,0.57835,0.34289,1.43057,2.32728,2.10912,1.17985,0.008515,0.008515,0.008515
17,163.561,1.34487,1.84799,1.66646,1.1421,0.61853,0.55145,0.61707,0.42837,0.64258,0.55669,0.63543,0.40519,1.2981,1.95763,1.88035,1.13276,0.008416,0.008416,0.008416
18,173.073,1.38323,1.92954,1.61278,1.12723,0.73644,0.58883,0.67883,0.44638,0.73644,0.58883,0.68382,0.44981,1.34705,1.95334,1.72915,1.15486,0.008317,0.008317,0.008317
19,182.396,1.34452,1.86561,1.5488,1.11385,0.66903,0.5736,0.66164,0.43647,0.67203,0.58248,0.66942,0.42798,1.33413,2.11441,1.73601,1.15531,0.008218,0.008218,0.008218
20,191.948,1.34762,1.66169,1.48527,1.10945,0.72671,0.59391,0.69683,0.48362,0.71429,0.58376,0.68613,0.46177,1.29328,2.00448,1.62796,1.12306,0.008119,0.008119,0.008119
21,201.304,1.35336,1.79844,1.49396,1.12941,0.66292,0.59898,0.66523,0.44775,0.67416,0.60914,0.67302,0.43396,1.29272,2.00301,1.59609,1.11525,0.00802,0.00802,0.00802
22,211.218,1.32303,1.78164,1.48955,1.10103,0.66092,0.58376,0.65933,0.43296,0.66092,0.58376,0.65852,0.4269,1.31366,1.9642,1.6563,1.13448,0.007921,0.007921,0.007921
23,220.859,1.31243,1.8278,1.42826,1.0953,0.69439,0.62437,0.69691,0.46316,0.68551,0.61963,0.69695,0.44138,1.22408,1.93358,1.59329,1.11002,0.007822,0.007822,0.007822
24,230.511,1.3148,1.78644,1.44721,1.10094,0.68533,0.55838,0.62953,0.41855,0.67878,0.5533,0.6199,0.39706,1.2867,2.00932,1.6781,1.14854,0.007723,0.007723,0.007723
25,239.808,1.32069,1.82891,1.47066,1.08735,0.74086,0.46441,0.61995,0.40092,0.54443,0.59898,0.61236,0.37855,1.30913,1.9549,1.63833,1.1354,0.007624,0.007624,0.007624
26,249.224,1.26041,1.80549,1.31026,1.093,0.69677,0.54822,0.6434,0.43071,0.69032,0.54315,0.62204,0.4066,1.33545,1.96957,1.67554,1.17521,0.007525,0.007525,0.007525
27,258.494,1.23274,1.66467,1.24795,1.04678,0.7594,0.51269,0.62765,0.45267,0.7594,0.51269,0.61787,0.40647,1.27067,2.00528,1.74898,1.14785,0.007426,0.007426,0.007426
28,267.679,1.27533,1.70427,1.2805,1.05428,0.70922,0.50761,0.62002,0.44002,0.75177,0.53807,0.64389,0.42804,1.28493,1.89768,1.71246,1.12998,0.007327,0.007327,0.007327
29,277.1,1.31213,1.86506,1.35179,1.0738,0.63175,0.58376,0.65576,0.44278,0.62632,0.60406,0.66355,0.43592,1.33815,1.93255,1.65288,1.14414,0.007228,0.007228,0.007228
30,286.354,1.18117,1.56476,1.25548,1.04468,0.78519,0.53807,0.69502,0.48499,0.77778,0.53299,0.68856,0.47451,1.31313,1.99354,1.6598,1.13786,0.007129,0.007129,0.007129
31,295.832,1.21555,1.8584,1.25972,1.0576,0.81119,0.5016,0.67287,0.47168,0.79951,0.50607,0.66774,0.45601,1.32946,1.99481,1.55913,1.15274,0.00703,0.00703,0.00703
32,306.135,1.22378,1.73326,1.44722,1.06636,0.8106,0.56345,0.69315,0.47137,0.8033,0.55838,0.68886,0.4325,1.29097,1.97835,1.50799,1.12388,0.006931,0.006931,0.006931
33,315.85,1.30748,1.58523,1.59209,1.07748,0.72999,0.62944,0.71813,0.50182,0.74939,0.62944,0.72089,0.48105,1.29031,1.97841,1.44552,1.13537,0.006832,0.006832,0.006832
34,325.127,1.20497,1.67143,1.20404,1.05484,0.74441,0.59139,0.70249,0.47594,0.70669,0.58376,0.6916,0.46153,1.40151,2.20248,1.53564,1.17151,0.006733,0.006733,0.006733
35,334.262,1.20941,1.6336,1.18948,1.03435,0.78799,0.52792,0.6947,0.48364,0.77206,0.53299,0.69422,0.45827,1.29368,2.02478,1.4856,1.13877,0.006634,0.006634,0.006634
36,343.712,1.23163,1.66363,1.23898,1.03479,0.74074,0.60914,0.70513,0.50529,0.73457,0.60406,0.69996,0.46488,1.25895,1.90193,1.46713,1.09527,0.006535,0.006535,0.006535
37,352.995,1.19682,1.72329,1.20763,1.03892,0.63731,0.62437,0.65288,0.45599,0.63212,0.61929,0.64793,0.43057,1.21127,1.85714,1.43965,1.07037,0.006436,0.006436,0.006436
38,362.091,1.18483,1.52875,1.11763,1.05166,0.63556,0.63959,0.67011,0.47311,0.64381,0.5872,0.64945,0.43823,1.23311,1.9244,1.41448,1.08064,0.006337,0.006337,0.006337
39,370.938,1.18881,1.66514,1.155,1.04985,0.77952,0.58883,0.68536,0.46676,0.7728,0.58376,0.675,0.44357,1.23754,1.95256,1.4227,1.10118,0.006238,0.006238,0.006238
40,379.841,1.18708,1.63845,1.11401,1.04247,0.73108,0.69036,0.7475,0.4997,0.70224,0.66497,0.72385,0.45873,1.25005,1.94836,1.37057,1.12028,0.006139,0.006139,0.006139
41,388.497,1.16121,1.5173,1.04987,1.01773,0.74527,0.61929,0.71773,0.48495,0.73294,0.61421,0.71727,0.46091,1.23122,1.91358,1.43655,1.10007,0.00604,0.00604,0.00604
42,398.569,1.14971,1.58832,1.07053,1.03777,0.75505,0.58376,0.70195,0.48665,0.75634,0.58376,0.70144,0.46397,1.22721,1.94744,1.4489,1.10199,0.005941,0.005941,0.005941
43,408.236,1.11882,1.51685,1.05407,1.01882,0.7297,0.58927,0.71543,0.49508,0.7297,0.58927,0.71225,0.45118,1.25724,1.94003,1.43603,1.11413,0.005842,0.005842,0.005842
44,417.794,1.15573,1.56967,1.01885,1.03524,0.60221,0.5533,0.62662,0.43012,0.59669,0.54822,0.62715,0.40129,1.33352,1.99376,1.63457,1.16003,0.005743,0.005743,0.005743
45,426.906,1.14273,1.51362,1.00786,0.99402,0.70976,0.60406,0.70225,0.5037,0.74363,0.60406,0.70724,0.45886,1.23172,1.88013,1.38112,1.08477,0.005644,0.005644,0.005644
46,435.552,1.07079,1.44745,0.96307,0.97563,0.82406,0.61816,0.74361,0.53815,0.80352,0.60203,0.7242,0.48465,1.21591,1.96808,1.3182,1.09547,0.005545,0.005545,0.005545
47,444.666,1.13626,1.46718,1.01582,0.98934,0.82609,0.57868,0.7241,0.50891,0.81159,0.56853,0.71137,0.48032,1.2665,1.98726,1.47171,1.10705,0.005446,0.005446,0.005446
48,453.305,1.13122,1.6309,1.09218,1.03726,0.78701,0.5736,0.68868,0.46906,0.77474,0.54822,0.66757,0.44958,1.30816,1.99928,1.54243,1.10751,0.005347,0.005347,0.005347
49,461.94,1.11458,1.53258,1.00317,0.98498,0.77019,0.61421,0.73077,0.50809,0.74426,0.59391,0.7113,0.46338,1.2073,1.84437,1.34026,1.08802,0.005248,0.005248,0.005248
50,470.614,1.09687,1.47617,0.99823,0.98487,0.79533,0.61929,0.73388,0.50942,0.80185,0.62437,0.73172,0.46827,1.19724,1.87647,1.28701,1.08937,0.005149,0.005149,0.005149
51,479.153,1.13111,1.40866,1.01894,1.03174,0.83135,0.60056,0.72335,0.50657,0.83838,0.60564,0.72705,0.47414,1.19778,1.86128,1.28194,1.07754,0.00505,0.00505,0.00505
52,489.127,1.15221,1.52962,1.01963,1.02821,0.71512,0.62437,0.7085,0.50556,0.76457,0.59391,0.71048,0.46987,1.18791,1.87574,1.2935,1.07635,0.004951,0.004951,0.004951
53,498.862,1.10288,1.42711,0.94964,1.00795,0.80667,0.61421,0.73196,0.50354,0.80667,0.61421,0.72896,0.48633,1.30528,1.85709,1.39231,1.10731,0.004852,0.004852,0.004852
54,508.294,1.10508,1.42449,0.99962,1.0105,0.76875,0.62437,0.7203,0.52282,0.775,0.62944,0.71937,0.48705,1.22182,1.88683,1.36046,1.0763,0.004753,0.004753,0.004753
55,517.689,1.11034,1.50867,0.97764,0.98409,0.72218,0.67513,0.74104,0.53416,0.73325,0.65482,0.73459,0.49702,1.1768,1.85835,1.24779,1.05901,0.004654,0.004654,0.004654
56,527.347,1.05068,1.37373,0.98159,0.9905,0.66667,0.72081,0.76024,0.5423,0.67286,0.71574,0.7617,0.51011,1.13291,1.82535,1.18591,1.04471,0.004555,0.004555,0.004555
57,536.562,1.06563,1.39612,0.93696,0.98243,0.77922,0.60914,0.72893,0.51739,0.77922,0.60914,0.72582,0.49625,1.22538,1.87653,1.32405,1.07429,0.004456,0.004456,0.004456
58,546.067,1.08159,1.45889,0.93583,1.00163,0.82786,0.61031,0.74326,0.53789,0.82097,0.60523,0.73991,0.49589,1.15661,1.90363,1.24924,1.05927,0.004357,0.004357,0.004357
59,555.348,1.01717,1.34539,0.97916,0.97193,0.76348,0.62437,0.72894,0.5378,0.76831,0.62284,0.73441,0.47653,1.16158,1.87685,1.27584,1.05433,0.004258,0.004258,0.004258
60,564.886,1.02156,1.3601,0.87133,0.97575,0.87195,0.5533,0.73334,0.53051,0.87995,0.55838,0.73371,0.49686,1.18197,1.85624,1.23095,1.05786,0.004159,0.004159,0.004159
61,574.195,0.96582,1.37558,0.86022,0.94038,0.73514,0.69036,0.76386,0.55753,0.73514,0.69036,0.76623,0.50915,1.14664,1.87832,1.16399,1.05281,0.00406,0.00406,0.00406
62,584.583,1.05801,1.43798,0.92263,0.9952,0.65044,0.74619,0.75824,0.53386,0.64602,0.74112,0.75555,0.49089,1.11584,1.87565,1.21476,1.03446,0.003961,0.003961,0.003961
63,593.955,1.04804,1.37471,0.88903,0.97734,0.73491,0.67513,0.74394,0.52275,0.72974,0.6802,0.74677,0.49756,1.15337,1.88849,1.28083,1.04934,0.003862,0.003862,0.003862
64,603.483,0.96391,1.29704,0.8712,0.95576,0.72928,0.67005,0.74944,0.54155,0.72928,0.67005,0.74753,0.49247,1.16473,1.85159,1.21578,1.04857,0.003763,0.003763,0.003763
65,613.15,1.03568,1.38537,0.91221,0.98001,0.81059,0.60827,0.73696,0.53665,0.75294,0.64975,0.74354,0.49379,1.17986,1.85548,1.19544,1.06525,0.003664,0.003664,0.003664
66,622.642,0.99638,1.2878,0.83613,0.96413,0.7847,0.64467,0.74294,0.53774,0.77387,0.64975,0.74497,0.49018,1.17606,1.88936,1.17506,1.06834,0.003565,0.003565,0.003565
67,632.213,1.04144,1.456,0.87545,0.9735,0.83102,0.63452,0.77516,0.56412,0.74476,0.69616,0.77371,0.51161,1.15522,1.85746,1.11861,1.05756,0.003466,0.003466,0.003466
68,641.629,1.01661,1.33635,0.84938,0.94154,0.78841,0.6599,0.75799,0.55767,0.77473,0.6634,0.75918,0.49437,1.12812,1.84953,1.11123,1.04227,0.003367,0.003367,0.003367
69,651.34,1.03829,1.4711,0.92668,1.00294,0.75839,0.65328,0.75026,0.55095,0.75195,0.64975,0.74766,0.48555,1.1456,1.85055,1.15617,1.05139,0.003268,0.003268,0.003268
70,661.447,1.02983,1.35201,0.82887,0.9579,0.76425,0.65822,0.75828,0.55735,0.76425,0.65822,0.75524,0.50301,1.14498,1.84986,1.15497,1.05821,0.003169,0.003169,0.003169
71,671.594,0.99793,1.30595,0.84278,0.9619,0.8008,0.63262,0.75902,0.56103,0.75583,0.65995,0.75889,0.5018,1.12878,1.84163,1.14682,1.05516,0.00307,0.00307,0.00307
72,681.794,0.95622,1.23524,0.82082,0.95895,0.88239,0.61929,0.77643,0.55611,0.87516,0.61421,0.76542,0.50549,1.1201,1.87579,1.12624,1.04529,0.002971,0.002971,0.002971
73,691.823,0.97339,1.31093,0.81399,0.94193,0.79774,0.6607,0.77824,0.58425,0.80387,0.66578,0.78254,0.52468,1.09735,1.83572,1.14436,1.02597,0.002872,0.002872,0.002872
74,701.926,0.96119,1.28679,0.80792,0.96641,0.83455,0.63452,0.76689,0.5755,0.84122,0.63959,0.77302,0.52182,1.09364,1.82291,1.13223,1.02378,0.002773,0.002773,0.002773
75,711.501,1.04793,1.40659,0.85796,0.97378,0.82262,0.64467,0.78399,0.58052,0.82944,0.64975,0.78596,0.53158,1.09251,1.84845,1.11356,1.02361,0.002674,0.002674,0.002674
76,721.275,0.9299,1.23095,0.7824,0.93287,0.7619,0.73096,0.78915,0.5788,0.75661,0.72589,0.78443,0.52379,1.12573,1.8752,1.15119,1.03267,0.002575,0.002575,0.002575
77,731.158,0.92772,1.15164,0.78224,0.94594,0.78112,0.69036,0.76516,0.57345,0.78112,0.69036,0.76345,0.51526,1.12067,1.87577,1.16914,1.03441,0.002476,0.002476,0.002476
78,741.511,0.94346,1.21697,0.81431,0.933,0.71066,0.71066,0.76789,0.56708,0.70558,0.70558,0.76271,0.51347,1.10807,1.89099,1.16444,1.03716,0.002377,0.002377,0.002377
79,751.122,0.84041,1.15506,0.72889,0.91457,0.8386,0.60664,0.75536,0.56092,0.83167,0.60194,0.74838,0.52182,1.14507,1.90246,1.19379,1.04502,0.002278,0.002278,0.002278
80,761.292,0.92486,1.20491,0.7485,0.92861,0.76401,0.67513,0.76052,0.56291,0.74635,0.6599,0.75382,0.51025,1.14223,1.8927,1.17201,1.04054,0.002179,0.002179,0.002179
81,771.033,0.90306,1.33324,0.76824,0.92515,0.74713,0.6599,0.75002,0.55764,0.7741,0.62622,0.74764,0.51518,1.16768,1.91697,1.22728,1.05397,0.00208,0.00208,0.00208
82,782.841,0.85217,1.24258,0.75554,0.90958,0.76786,0.65482,0.75486,0.56741,0.77381,0.6599,0.76278,0.53024,1.13671,1.86566,1.17074,1.05211,0.001981,0.001981,0.001981
83,793.271,0.94744,1.28902,0.76831,0.93123,0.75978,0.69036,0.77356,0.58198,0.75978,0.69036,0.77389,0.53413,1.12312,1.83037,1.12226,1.04651,0.001882,0.001882,0.001882
84,803.582,0.92798,1.30899,0.77199,0.95172,0.84121,0.6454,0.77809,0.58259,0.79006,0.66497,0.77275,0.53028,1.1099,1.82349,1.11962,1.04073,0.001783,0.001783,0.001783
85,813.249,0.90026,1.16583,0.74081,0.9156,0.85418,0.64975,0.78244,0.58647,0.83338,0.63452,0.77169,0.53025,1.09793,1.83005,1.10372,1.03563,0.001684,0.001684,0.001684
86,823.019,0.88322,1.26636,0.80874,0.92449,0.83291,0.65789,0.76953,0.5829,0.82005,0.64774,0.76066,0.5238,1.10439,1.85194,1.13222,1.03744,0.001585,0.001585,0.001585
87,832.596,0.85933,1.1782,0.71436,0.92487,0.81904,0.65482,0.76649,0.57919,0.80635,0.64467,0.75692,0.5231,1.10684,1.84451,1.13088,1.0339,0.001486,0.001486,0.001486
88,843.226,0.89774,1.24055,0.7273,0.93305,0.77979,0.69036,0.77844,0.58124,0.7739,0.68528,0.77438,0.52648,1.11002,1.84676,1.10872,1.03504,0.001387,0.001387,0.001387
89,854.574,0.84492,1.2119,0.71292,0.90631,0.75956,0.72081,0.78708,0.59188,0.76491,0.72589,0.79279,0.53143,1.08525,1.83177,1.07286,1.02462,0.001288,0.001288,0.001288
90,866.968,0.86938,1.17757,0.71435,0.92569,0.74227,0.73096,0.78494,0.59583,0.74227,0.73096,0.78649,0.5303,1.07409,1.82843,1.059,1.02216,0.001189,0.001189,0.001189
91,911.095,0.77039,1.12453,0.71375,0.8748,0.77174,0.72081,0.78664,0.58682,0.7663,0.71574,0.78199,0.52408,1.08494,1.83851,1.08802,1.02295,0.00109,0.00109,0.00109
92,926.305,0.76339,1.0452,0.63826,0.86122,0.77193,0.67005,0.76006,0.57292,0.76023,0.6599,0.74909,0.51147,1.10968,1.87437,1.11114,1.03513,0.000991,0.000991,0.000991
93,941.96,0.72443,0.99294,0.62217,0.86865,0.77222,0.70558,0.77176,0.58145,0.76667,0.70051,0.76624,0.5252,1.10637,1.87384,1.10848,1.03529,0.000892,0.000892,0.000892
94,956.054,0.72713,0.97833,0.60377,0.86183,0.73531,0.71574,0.7694,0.57999,0.73438,0.71574,0.76767,0.51387,1.10016,1.86134,1.09229,1.03692,0.000793,0.000793,0.000793
95,965.841,0.71327,0.95699,0.57973,0.86133,0.7568,0.71574,0.77022,0.58748,0.7568,0.71574,0.7739,0.51528,1.09363,1.85005,1.07878,1.03434,0.000694,0.000694,0.000694
96,976.272,0.74301,0.96574,0.62279,0.87115,0.73232,0.73604,0.77917,0.58411,0.73737,0.74112,0.78513,0.51881,1.08622,1.84491,1.06336,1.03157,0.000595,0.000595,0.000595
97,985.762,0.73123,1.02217,0.5916,0.8568,0.75385,0.74619,0.78848,0.58888,0.74872,0.74112,0.78466,0.53302,1.07798,1.85059,1.05295,1.02913,0.000496,0.000496,0.000496
98,995.469,0.71696,0.9653,0.59185,0.8508,0.75648,0.74112,0.78832,0.59256,0.7513,0.73604,0.7841,0.53431,1.06274,1.85931,1.05406,1.0236,0.000397,0.000397,0.000397
99,1005.56,0.70148,0.97126,0.59669,0.85879,0.7513,0.73604,0.78471,0.58903,0.74611,0.73096,0.78033,0.53082,1.05939,1.85998,1.04414,1.02201,0.000298,0.000298,0.000298
100,1016.03,0.77558,0.99364,0.60772,0.89986,0.7449,0.74112,0.78638,0.58965,0.7398,0.73604,0.78212,0.52784,1.06451,1.86845,1.04205,1.02422,0.000199,0.000199,0.000199
